"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14326","Verify that user cannot login with invalid credentials","Mobile Test Suite","Mon Dec 22 15:28:05 UTC 2025","passed","Mon Dec 22 15:28:19 UTC 2025","mobile.NegativeLoginTest","Mobile Tests","mobile.NegativeLoginTest","invalidLoginTest"
"","16379","Verify that user cannot login with invalid credentials","Mobile Test Suite","Mon Dec 22 15:29:47 UTC 2025","passed","Mon Dec 22 15:30:03 UTC 2025","mobile.NegativeLoginTest","Mobile Tests","mobile.NegativeLoginTest","invalidLoginTest"
"","14204","Verify that user cannot login with invalid credentials","Mobile Test Suite","Mon Dec 22 15:26:59 UTC 2025","passed","Mon Dec 22 15:27:13 UTC 2025","mobile.NegativeLoginTest","Mobile Tests","mobile.NegativeLoginTest","invalidLoginTest"
"","14574","Verify that user cannot login with invalid credentials","Mobile Test Suite","Mon Dec 22 15:28:39 UTC 2025","passed","Mon Dec 22 15:28:53 UTC 2025","mobile.NegativeLoginTest","Mobile Tests","mobile.NegativeLoginTest","invalidLoginTest"
"","14690","Verify that user cannot login with invalid credentials","Mobile Test Suite","Mon Dec 22 15:29:13 UTC 2025","passed","Mon Dec 22 15:29:28 UTC 2025","mobile.NegativeLoginTest","Mobile Tests","mobile.NegativeLoginTest","invalidLoginTest"
"","4966","Verify that products are sorted correctly","Mobile Test Suite","Mon Dec 22 15:26:59 UTC 2025","passed","Mon Dec 22 15:27:04 UTC 2025","mobile.SortTest","Mobile Tests","mobile.SortTest","sortProductsTest"
"","5091","Verify that products are sorted correctly","Mobile Test Suite","Mon Dec 22 15:28:17 UTC 2025","passed","Mon Dec 22 15:28:22 UTC 2025","mobile.SortTest","Mobile Tests","mobile.SortTest","sortProductsTest"
"","14325","Verify that user can login with valid credentials","Mobile Test Suite","Mon Dec 22 15:27:01 UTC 2025","passed","Mon Dec 22 15:27:15 UTC 2025","mobile.LoginTest","Mobile Tests","mobile.LoginTest","validLoginTest"
"","13963","Verify that user cannot login with invalid credentials","Mobile Test Suite","Mon Dec 22 15:27:32 UTC 2025","passed","Mon Dec 22 15:27:46 UTC 2025","mobile.NegativeLoginTest","Mobile Tests","mobile.NegativeLoginTest","invalidLoginTest"
"","5014","Verify that products are sorted correctly","Mobile Test Suite","Mon Dec 22 15:27:27 UTC 2025","passed","Mon Dec 22 15:27:32 UTC 2025","mobile.SortTest","Mobile Tests","mobile.SortTest","sortProductsTest"
"","5027","Verify that products are sorted correctly","Mobile Test Suite","Mon Dec 22 15:27:53 UTC 2025","passed","Mon Dec 22 15:27:58 UTC 2025","mobile.SortTest","Mobile Tests","mobile.SortTest","sortProductsTest"
"","10174","Verify that user can add and remove product from cart","Mobile Test Suite","Mon Dec 22 15:27:01 UTC 2025","passed","Mon Dec 22 15:27:11 UTC 2025","mobile.CartTest","Mobile Tests","mobile.CartTest","addAndRemoveProductFromCartTest"
